conference_year,session_id,display_session_id,title,date,date_label,start_time,end_time,location,tracks,speakers,speaker_affiliations,description,session_format,adds,likes,comments,source
2024,199643,199643,"Alliance: Leading Diversity, Equity, and Inclusion Initiatives Into the Future",,,2:00 PM,2:50 PM,Hyatt Grand Hall |,,"Reiley, P. J. (Co-chair), Pavese, E. P. (Co-chair), Chen, J., Howard, A. R., O'Leary, A., & Romain, R",,"| Location: Hyatt Grand Hall |  Alliance: Leading diversity, equity, and inclusion initiatives into the future [Panel discussion]. Society for Industrial and Organizational Psychology 39th Annual Meeting, Chicago, IL, United States. This session will discuss practical data-driven approaches to address diversity, equity, and inclusion (DEI) challenges in the global workforce. This panel includes experienced practitioners from diverse multinational organizations across the for-profit, not-for-profit, and academic sectors. Expert panelists will share research and best practices for advising decision makers, overcoming obstacles, implementing new initiatives, adapting established programs, and sustaining effective long-term DEI efforts across shifting sociocultural tides. The panel discussion will also include time for Q&A.",Special Event,,,,2024 SIOP archived program OCR
2024,198181,198181,An Examination of Prescriptive Stereotypes of East Asians and Whites,,,2:00 PM,2:50 PM,,,"Yu, H., Block, C. J",,"POSTER SESSIONS  An Examination of Prescriptive Stereotypes of East Asians and Whites. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Research indicates that East Asians (EAs) are stereotyped as competent, diligent, and intelligent, but not ambitious or dominant. Using a 6-factor agency scale, CADDIS (Ma et al., 2022), authors found that these descriptive stereotypes indeed manifest as prescriptive stereotypes for EAs; they are expected to exhibit greater independence, diligence, and competence compared to Whites. No significant differences were found in expectations of ambition, self-assuredness, or dominance. Future research should explore the consequences when EAs diverge from these agency expectations.",Poster,,,,2024 SIOP archived program OCR
2024,198647,198647,Analyzing Female Employee Experiences: A Topic Modeling Approach,,,2:00 PM,2:50 PM,,,"Delice, F. & Elfeki, Y",,"POSTER SESSIONS  Analyzing Female Employee Experiences: A Topic Modeling Approach [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. This study employs LDA topic modeling to analyze female employees' feedback on workplace experiences from FairyGodBoss's Top 30 Companies for Women. Results highlight the significance of an inclusive workplace, support for women in leadership, and work-life balance. Despite limitations, this research shows the importance of listening to women's voices for an inclusive and empowering work environment.",Poster,,,,2024 SIOP archived program OCR
2024,197299,197299,"Antecedents, Outcomes, and Relative Importance of Role Stressors: A Meta-Analysis",,,2:00 PM,2:50 PM,,,"Cunningham, A., Sawhney, G., McCord, M. A., Cook, P., & Adjei, K",,"POSTER SESSIONS Cunningham, A., Sawhney, G., McCord, M. A., Cook, P., & Adjei, K. (2024) Antecedents, outcomes, and relative importance of role stressors: A meta-analysis. [Poster] Society for Industrial and Organizational Psychology Annual Conference, Chicago, Illinois, United States. Despite being some of the most frequently researched workplace stressors, an in-depth understanding of the drivers and consequences of role stressors is lacking. This meta-analysis makes 3 contributions to the extant literature. First, this meta- analysis consolidates previous research and examines all plausible drivers and outcomes of role stressors. Second, authors explore the relative contribution of each of the role stressors in predicting the examined outcomes. Third, this study replicates and extends research exploring the effects of boundary conditions.",Poster,,,,2024 SIOP archived program OCR
2024,197876,197876,Applications of Artificial Intelligence to Selection and Job Analysis Contexts,,,2:00 PM,2:50 PM,Hyatt Grand Hall K,,"Zakzewski, J. E. (Co-Chair), Robson, S. (Co-Chair), & Fyffe, S. (Discussant)",,"| Location: Hyatt Grand Hall K  Applications of artificial intelligence to selection and job analysis contexts [Symposium]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Zakzewski, J. E., Falgoust, G., Robson, S., & Lytell, M. (2024). Using large language models in evaluating occupational requirements. Huynh, C., Koutsoumpis, A., & Hickman, L. (2024). TAT-istical analysis: The impact of trait activation theory on automated interview scores. Jia, Z. & Lee, P. (2024). A new text-selection approach to process the long sequence data in transformers. Jang, M. D. & Kammeyer-Mueller, J. (2024). The effect of occupational distance on career transition: Job analysis approach on measuring occupational distance of college major. Artificial intelligence (AI) continues to grow in applicability across research and practice in I-O psychology. This symposium explores current applications of AI to the context of selection and job analysis, including the use of large language models in job analysis; trait activation theory as a guiding framework for automated video assessments; a natural language processing approach to text selection as a means",Symposium,,,,2024 SIOP archived program OCR
2024,198098,198098,Applying Construal Level Theory to Storytelling for Diversity Training,,,2:00 PM,2:50 PM,,,"Briggs, C. Q",,"POSTER SESSIONS  Applying construal level theory to storytelling for diversity training [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. This study elucidates theoretical pathways by which storytelling (ST) in DEI training may have beneficial outcomes. This experimental vignette study was a 2 (DEI training: ST vs. no) x 2 (Construal level: higher vs. lower) between-subjects factorial design. Results point to a complex relationship between ST and DEI outcomes. Results showed some support for the interaction of ST and higher construal on empathy variables. Further the role of cognitive empathy (perspective taking) as a mediator of the relationship between DEI training condition and outcomes was supported.",Poster,,,,2024 SIOP archived program OCR
2024,198716,198716,Applying the Organizational Maturity Framework to Organizational Change,,,2:00 PM,3:20 PM,Swissotel Zurich EF,,"Curtis, B",,"| Location: Swissotel Zurich EF  Applying the Organizational Maturity Framework to Organizational Change [Master Tutorial]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. The Organizational Maturity Framework has improved organizational performance in areas such as system development and human capital management. It guides improvement through 5 levels of maturing processes: inconsistent, stabilized, standardized, optimized, innovating. Change methods and culture transition at each level are explained using case studies with outcome data and applications to I-O psychology. Coffee Break with the Exhibitors  | Location: Hyatt - Riverside Exhibit Hall BREAKFAST/COFFEE/LUNCH BREAKS Coffee and snacks available in the Hyatt Riverside Exhibit Hall (bottom floor of Hyatt) Unlocking the Secret to Successful Executive Assessment Programs (Partner Showcase)  | Location: Hyatt Plaza Ballroom-Lobby Level SPONSORED (SHOWCASE OR TECH DEMO) RHR International Even for experienced talent leaders, embarking on a senior leader assessment program can feel like sailing into uncharted waters. While most industrial-organizational psychologists certainly",Master Tutorial,,,,2024 SIOP archived program OCR
2024,198229,198229,"Attention, Metastereotypes Ahead! Women’s Attention Patterns Toward Job Ads",,,2:00 PM,2:50 PM,,,"Kogak, A., Van Muylem, D., & Derous, E",,"POSTER SESSIONS  Attention, metastereotypes ahead! Women’s attention patterns towards job ads. [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Qualification-based targeted recruitment aims to attract qualified applicants but does not consider how applicants perceive traits in job ads. An eye-tracking experiment showed that female applicants were less attracted to job ads with negatively metastereotyped traits compared to job ads with neutral traits, even when controlled for applicants’ actual qualifications. Negatively metastereotyped traits did not capture women’s attention. Although a dispositional wording of negatively metastereotyped traits was more attractive, the wording of these traits did not affect women’s visual attention. Is the Joke on You? How and Why (Non)Sexist Joking Relates to Work Outcomes (Poster - 198343)  POSTER SESSIONS  Is the Joke on You? How and Why (Non-)Sexist Joking Relates to Work Outcomes [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Authors disentangled the potentially detrimental effects of sexist humor (vs. non-sexist humor)",Poster,,,,2024 SIOP archived program OCR
2024,196489,196489,"Attitudes, Threat Appraisal, and Self-Efficacy Trajectories Across Technology Changes",,,2:00 PM,2:50 PM,,,"Ruffin, M. A., Davenport, M. K., & Beier, M. E",,"POSTER SESSIONS  Attitudes, threat appraisal, and self-efficacy trajectories across technology changes. [Poster]. Society for Industrial and Organizational Psychology 39th Annual Conference Chicago, IL, United States. Abstract: Authors explore trajectories of attitudes, threat appraisal, and self-efficacy over the course of a year-long, ineffective administrative system rollout. Using linear regression and multilevel modeling approaches, results suggest that among heavy end users of the system, attitudes toward, and self-efficacy for, system use declined from pre- to post-botched rollout, whereas threat appraisal steadily increased (i.e., Time 1 to Time 2; N = 64). No evidence was found that these outcomes rebounded to pre- implementation levels even after resources were provided (i.e., Time 2 to Time 3 and 4).",Poster,,,,2024 SIOP archived program OCR
2024,198391,198391,"Attracting, Hiring, and Retaining Talent in Law Enforcement",,,2:00 PM,3:20 PM,Swissotel Zurich AB,,"Chatterjee, D. (Co-Chair), Jacobs, R. (Co-Chair), & Alge, B. J. (Co-Chair)",,"| Location: Swissotel Zurich AB  Attracting, hiring, and retaining talent in law enforcement. [Symposium]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States Rineer, J., Taniguchi, T., Sobolewski, J, & Hoogesteyn, K. (2024). Recruiting law enforcement officers using digital advertising: A field experiment of messaging strategies. Bending, A., Malloy, C., Cheban-Gore, Y., Xue, Y., Scherbaum, C., Goldstein, H., Larson, E., Yusko, K. (2024). National survey of entry-level state police officer hiring practices. Holmes, J., Magalona, J., Chatterjee, D., Alanis, J., Ryan, A. M., Liebler, J. (2024). Should | stay or should | go? Factors contributing to attrition during training in policing. Ravid, D. M., Alge, B. J., Pitcher, B. D., Kyeremateng, T. K., & Behrend, T. S. (2024). Body-worn camera attributions moderate the effects of police visibility on burnout. Magalona, J., Ryan, A. M., Chatterjee, D., Seekamm, Jr., K., Liebler, J., Alanis, J. M. (2024). Leaving so soon? An analysis of withdrawal patterns from Academy training Policing agencies are fertile, yet challenging ground to examine employee recruitment, hiring and withdrawal. Recent",Symposium,,,,2024 SIOP archived program OCR
2024,198102,198102,Beyond the Dictionary: Specialized NLP Applications in I-O Psychology,,,2:00 PM,3:20 PM,Hyatt Grand Hall J,,"Simonet, D. V. (Co-Chair) & Mitra, R. D. (Co-Chair)",,"| Location: Hyatt Grand Hall J  Beyond the Dictionary: Specialized NLP Applications in I/O Psychology [Symposium]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. The symposium highlights diverse natural language processing (NLP) use cases for classifying, extracting, retrieving, and generating employee and job content using large language models (e.g., BERT, ChatGPT). Following an introduction to modern transformer architecture, 5 practitioners will give a walkthrough on how to leverage NLP to align competency models, extract resume skills, automate item creation and evaluation, score interview feedback, and create an onboarding bot. Attendees will receive an overview of each technique, associated code, and methods for testing effectiveness.",Symposium,,,,2024 SIOP archived program OCR
2024,198457,198457,Buffering the Impact of Discrimination: The Critical Role of Institutional Agents,,,2:00 PM,2:50 PM,The critical role of institutional agents,,"Campbell, K. & Chrobot-Mason, D",,"POSTER SESSIONS  Buffering the impact of discrimination: The critical role of institutional agents [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Institutional agents play a critical role in lessening or enhancing effects of discrimination. Faculty serve as institutional agents in universities and can impact student satisfaction and wellness. Results indicate relationships between discrimination and stress and decreased sense of belonging, which negatively affect aspirations. However, findings show that trust in faculty mitigates those effects of discrimination, reduces stress, and increases sense of belonging, thus increasing aspirations. Findings reveal the important role institutional agents play in creating an affirming climate.",Poster,,,,2024 SIOP archived program OCR
2024,198670,198670,Building Talent Ontologies Quickly With NLP Enhanced Job Analysis,,,2:00 PM,3:20 PM,Hyatt Ballroom EF,,"Thomas, M. A., & Ponce-Pore, I. E",,"| Location: Hyatt Ballroom EF VIRTUAL EXTENDED ACCESS CONTENT  Building Talent Ontologies Quickly with NLP Enhanced Job Analysis [Master Tutorial]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Traditionally, job analysis has been a resource-intensive task, but techniques from natural language processing (NLP) may streamline the process by extracting core tasks and competencies from textual data like job descriptions. Participants will learn techniques such as named entity recognition (NER) and topic modeling to identify, extract, and organize tasks and competencies found in job descriptions and job-related documents. Hands-on materials and cloud-based development environments will facilitate practical learning, culminating in a robust skill set to leverage NLP in job analysis. Strengthening Culture of Environmental Stewardship: Scientist and Practitioner Insights (Alternative Presentation - 197447)  | Location: Hyatt Ballroom N CD VIRTUAL EXTENDED ACCESS CONTENT  Strengthening Culture of Environmental Stewardship: Scientist & Practitioner Insights [Alternative Session]. Society for Industrial and Organizational Psychology Annu",Master Tutorial,,,,2024 SIOP archived program OCR
2024,199553,199553,"COI: Hot Takes on the Future of DEI According to I-O, Legal, and Business Experts",,,2:00 PM,2:50 PM,Swissotel Zurich G,,"Sachdev, A. (Chair), Mattingly, V., Jacob, A., Winterberg, C., Steadley, C",,"| Location: Swissotel Zurich G  Invited: Hot takes on the future of DEI according to I-O, legal, and business experts [Community of Interest]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. This talk show-style session features diversity, equity, and inclusion (DEI) experts sharing how and why I-O accelerates DEI efforts. Your host, Dr. Victoria Mattingly (Dr. V) will address the current state of DEI, its intersection with I-O, and predictions for the future. Dr. V will then interview 2 internal DEI leaders, one an I-O and one not, to hear how they use data and I-O principles to drive their work. An l- O PhD/JD expert will then join, sharing the legal implications of using DEI data. After a lively conversation among all 4 speakers, the “show” will conclude with audience Q&A.",Community of Interest,,,,2024 SIOP archived program OCR
2024,197615,197615,Candidate Experience and AI-Based Assessments: What We Know and Where to Go,,,2:00 PM,2:50 PM,Swissotel Montreux 1,,"Gonzalez, M.F. (Co-Chair), Badr, K. (Co-Chair), Langer, M., Rothstein, E. G., & Sziedell, N",,"| Location: Swissotel Montreux 1  Candidate Experience and AI-Based Assessments: What We Know and Where to Go [Panel]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. I-O researchers and practitioners are navigating the implications of using artificial intelligence to aid with personnel assessment. Among these implications are concerns of how using AI may affect the candidate experience. Authors convene a panel of I-O researchers and practitioners to discuss what is currently known about candidate reactions to AI-based assessment practices and what relevant issues may emerge in the future. In doing so, this session will contribute to proactive solutions for managing AI-based assessments and advance research agendas that contribute to these solutions. Poster Sessions: Diversity, Equity, Inclusion, & Leadership  | Location: Hyatt - Riverside Exhibit Hall POSTER SESSIONS",Panel Discussion,,,,2024 SIOP archived program OCR
2024,198414,198414,Capturing Code Switching: A Scale Development Paper,,,2:00 PM,2:50 PM,,,"Hymer, C., Kautz, J., Bolumole, Y",,"POSTER SESSIONS  Capturing Code-Switching: A Scale Development Paper [Poster]. Society for Industrial and Organizational Annual Conference, Chicago, IL, United States. Code switching describes behaviors designed to help an individual “fit in” to the predominant group. Being pervasive, it likely creates pressure that pushes underrepresented group members out of the organization. Utilizing 4 independent samples, authors validate a measure of code switching that demonstrates acceptable internal reliability (avg a = .83), test-retest reliability (avg rTime1, Time2 = .61; avg ICC = .62), and convergent/divergent validity. Creation of the code-switching scale will aid future research into a phenomenon of diversity associated with striving to belong.",Poster,,,,2024 SIOP archived program OCR
2024,197502,197502,Caring for Caregivers: Experiences and Solutions to Support Caregivers in Academia,,,2:00 PM,3:20 PM,Swissotel Vevey 1/2,,"Ahmad, A. S. (Co-Chair), McCauley, R. (Co-Chair), Cheung, H. K., Fletcher, K., Hideg, l., Offermann, L. Reynolds-Kueny, C., Hatif, H. S. (Non-Speaking)",,"| Location: Swissotel Vevey 1/2  Caring for caregivers: Experiences and solutions to support caregivers in academia [Panel]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. This panel will present practical next steps in supporting caregivers in academia from administrative, women and men, intersectional, and graduate student perspectives. The discussion will focus on solutions to supporting caregivers in academia at both the individual and institutional levels.",Panel Discussion,,,,2024 SIOP archived program OCR
2024,198761,198761,Change in Perceptions of Minority Candidates for Precarious Leader Roles,,,2:00 PM,2:50 PM,The influence of stereotypes and change signaling on the emergence of the glass cliff was examined via a longitudinal vignet,,"Roberson, A.F., Jones, K.S., & Hunter, S.T",,"POSTER SESSIONS  Change in perceptions of minority candidates for precarious leader roles [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. The influence of stereotypes and change signaling on the emergence of the glass cliff was examined via a longitudinal vignette study. Specifically, the indirect effect of gender and racial minority status on perceived leader suitability for precarious mid- and executive level leadership roles were examined over time. Overall, results elicited no support for the emergence of the glass cliff across leadership levels. Contrary to the glass cliff literature, occupational minority candidates were perceived as greater signals of change, thereby enhancing perceptions of their suitability for stable, but not precarious, leadership scenarios. Further, changes in results over time suggest that social movements (i.e., Black Lives Matter, Stop Asian Hate) may have temporary effects on perceived leader suitability for occupational minority candidates, indicating that societal dynamics of race and gender may indeed play a role in leadership selection processes.",Poster,,,,2024 SIOP archived program OCR
2024,197336,197336,Charting Your Course: Career Navigation in I-O Psychology,,,2:00 PM,3:20 PM,Hyatt Grand Hall H,,"Wolfeld, L. (Co-chair), Hayrapetyan, L. (Co-chair), Reichman, W. (Discussant), Adler, S. (Panelist), Grotto, A. (Panelist) & Kern, M. (Panelist)",,"| Location: Hyatt Grand Hall H  Charting your course: Career navigation in I/O psychology [Alternative Session]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Many believe that I-O career paths are set in stone when they begin, yet the field has evolved to support nontraditional career journeys. In this interactive session, panelists and attendees across different career stages and experiences share their career paths. Attendees will leave with a deeper understanding of potential next steps in their careers and a better grasp on what's possible as the field continues to expand. This session applies to attendees in ALL career stages and from ALL backgrounds-share your stories, learn from others, and explore where you could make a difference next.",Alternative Presentation,,,,2024 SIOP archived program OCR
2024,197492,197492,Computational Modeling for Everyone: A Beginner’s Guide to Modeling in I-O Research,,,2:00 PM,3:20 PM,Swissotel Vevey 3/4,,"Carmichael-Tanaka, N. (Co-Chair), Grant, R. S. (Co-Chair), Braun, M. T., Grand, J. A., Kuljanin, G., Liu, Y., Lowe, A",,"| Location: Swissotel Vevey 3/4  Computational Modeling for Everyone: A Beginner’s Guide to Modeling in I/O Research [Panel]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. This session is geared towards beginner-to-novice computational modelers across all areas of I-O. The session will encourage a dialogue between modeling-hopefuls and modeling experts in addressing the following topics: What computational modeling is, why it is helpful, when it can be implemented, and-most importantly-how to think through model development. Authors will also touch on future directions of computational modeling in I-O, including its value-add in applied settings.",Panel Discussion,,,,2024 SIOP archived program OCR
2024,198392,198392,Configuring Tomorrow's Teams: New Directions in Team Composition Research,,,2:00 PM,2:50 PM,Hyatt Grand Hall L,,"Gerkin, E. (Co-Chair) & Thayer, A.L. (Co-Chair)",,"| Location: Hyatt Grand Hall L  Configuring Tomorrow's Teams: New Directions in Team Composition Research. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL. United States. Kukenberger, M.R., D’Innocenzo, L., Farro, A., Watson, D., Turner, S., Lee, D. (2024). Mitigating the Disruption of Emergent Leader Change through Shared Leadership. Addis, A., Akib, M., Nguyen, D., Thayer, A. L., Carmody, K., Wildman, J. L., & Carroll, M. (2024). The Adjacency Effect: Composition Influences Trust Spillover in Heterogeneous Human-Agent Teams. Pearman, J., Carter, D.R., Gerkin, E., Miller, J.D., Carter, N.T. (2024). Uncovering the Structure of Openness to Experience: Implications for Team Effectiveness. Emich, K.J., & Clark, S.C. (2024). The Shape of Attribute Alignment: A Novel Method to See Who on the Team Is Responsible for Its Performance. Team composition, or the combination of team members’ traits and qualities, has been shown to impact teamwork and performance. This symposium addresses shortcomings in the literature with current research that expands how team composition can be conceptualized and assessed-dynamically through member change, with technology",Symposium,,,,2024 SIOP archived program OCR
2024,198477,198477,Content Review of DEI Measurement and Theories: In Search of Missing Links,,,2:00 PM,2:50 PM,,,"Yuan, A., Atay, E. J., & Taylor, A",,"POSTER SESSIONS  Content review of DEI measurement and theories: In search of missing links [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Authors explored the overlap among diversity, equity, and inclusion (DEI) measures and theory. Fifteen DEI theories and 50 perceptual measures were identified and content analyzed, revealing measurement-theory inconsistency among “diversity” and “inclusion” measures. Authors discuss the link between DEI measurement and theories, showcase a DEI measurement typology to guide appropriate measurement selection, and highlight 2 gaps for further work: (a) more theory on mechanisms for effective DEI management, and (b) the development of more user-friendly DEI measures for practitioners.",Poster,,,,2024 SIOP archived program OCR
2024,198050,198050,Coping With Social Undermining in Socialization,,,2:00 PM,2:50 PM,,,"Zhang, X., Alanis, J. M., Ryan, A. M., Holmes, J., Liebler, J., & Gendhar B",,"POSTER SESSIONS  Coping with social undermining in socialization: the role of positive framing and social support. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Social undermining can affect whether newcomers to an organization develop a sense of inclusion. Using a multiwave data collection during socialization of police officers, authors found that social undermining and social support interact to impact negative affect across time, positive framing of experiences, and perceptions of inclusion. Implications for socialization theory and early experiences of newcomers are discussed.",Poster,,,,2024 SIOP archived program OCR
2024,197768,197768,Cross-Class Interactions and Creative Work Behavior: A Construal Level Perspective,,,2:00 PM,2:50 PM,,,"Han, X., Chong, S., Huang, Y., & Tong J. S",,"POSTER SESSIONS  Cross-class interactions and creative work behavior: A construal level perspective [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Social class diversity is prevalent but its covert nature results in little research examining its role in the workplace. Based on the construal level theory, authors argue that this form of diversity is beneficial for employees’ creative work behavior. Field data from 306 leader-subordinate dyads shows cross-class interactions to be positively related to creative work behavior via state construal level, especially for employees who have lower (vs. higher) LMX with their leader. This elucidates why and for whom cross-class interactions can be leveraged in the organization.",Poster,,,,2024 SIOP archived program OCR
2024,196891,196891,Cyberloafing as a Tool for Resource Replenishment,,,2:00 PM,2:50 PM,,,"Bohn, A., Steele-Johnson, D., Schwanz, R",,"POSTER SESSIONS  Cyberloafing as a Tool for Resource Replenishment. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States Most cyberloafing research has focused on potential detrimental effects, but recent research suggests potential benefits. Ego depletion theory is used to explain when cyberloafing might be beneficial, that is, when used to replenish resources. CWB and OCB consume resources, possibly leading to cyberloafing. Results showed that stress, CWB, and OCB were positively related to cyberloafing. Researchers and practitioners might consider stress, CWB, and OCB effects through the lens of ego depletion, that is, demands versus resource availability and focus on managing versus eliminating cyberloafing.",Poster,,,,2024 SIOP archived program OCR
2024,198631,198631,DEI Initiatives and Job Satisfaction-a Meta-analysis,,,2:00 PM,2:50 PM,,,"Barnes, D., & Barrett, J",,"POSTER SESSIONS  DEI Initiatives and Job Satisfaction: A Meta-Analysis [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL United States. A rapidly growing number of organizations implement DEI related procedures within their organizations, which ideally positively affects the employees. However, a limited amount of research looks at how various workplace DEI initiatives affect employee job satisfaction. In this study, authors started with a qualitative review of the existing literature. They then examined the relationship between DEI initiatives and job satisfaction. Analysis indicated a positive relationship between DEI initiatives and job satisfaction (p = .05).",Poster,,,,2024 SIOP archived program OCR
2024,198690,198690,Day-to-Day Identity Management Among Workers With ADHD: The Role of Social Support,,,2:00 PM,2:50 PM,The role of social support [Poster presentation]. Society for Industrial and,,"Bohrer, E., Luchetti, L. F., Santuzzi A. M., Finkelstein, L. M., & Keating, R. T",,"POSTER SESSIONS  Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Workers with ADHD face employment obstacles related to managing their disability. When faced with the disclosure dilemma, many individuals decide to conceal their condition to avoid anticipated stigma; however, previous research suggests effortful identity management is detrimental to worker well-being. This study utilizes a daily dairy methodology to investigate the daily experiences of workers with ADHD. Results suggest that interpersonal level social support functions to reduce the effort put into identity management and is associated with better well-being for workers with ADHD.",Poster,,,,2024 SIOP archived program OCR
2024,198737,198737,Delivering Critical Feedback Without Attracting Criticism: An Investigation of Female,,,2:00 PM,2:50 PM,,,"Batz, C. and Buser, W. """,,"POSTER SESSIONS Batz, C. and Buser, W. ""Delivering Critical Feedback without Attracting Criticism: An Investigation of Females in Leadership"" Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Women must walk a tightrope to lead effectively and gain influence over their constituents. One challenge for is the ability to give negative feedback without significant backlash. In this study, authors investigate the influence of adopting communal or agentic delivery on the reception of critical feedback in the workplace. Participants were exposed vignettes that described a negative performance review. Boss gender and delivery style were varied. Results indicate that women face significant backlash when taking on agentic leadership styles.",Poster,,,,2024 SIOP archived program OCR
2024,197940,197940,Delving Into Dual Earners: Romantic Partners in Work-Family Research,,,2:00 PM,2:50 PM,Swissotel Vevey 1/2,,"Smith, C.E., & French, K.A",,"| Location: Swissotel Vevey 1/2  Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Thomas, C.E., Cobb, H.R., Strasburg, L., Billeaud, M.L., Rauvola, R.S., & Rudolph, C.W. (2024). Applying the actor-partner interdependence model to meta- analysis: A dyadic test of the spillover-crossover model for dual-income couples. Moran, L.H., French, K.A., Andel, S., & Lukjan, K. (2024). Occupational Callings, Workaholism, and Spousal Interactions. Regina, J., Waiwood, A.M., Allen, T.D., French, K.A., Salomon, K., Chen, Z., & Kayhan, V.O. (2024). Physiological Skin Conductance Responses to Work-Family Conflict Discussions. Oney, S.D., Shockley, K.M., Eatough, E., & Minei, E. (2024). Making bread and eating it too: Family division of labor and female breadwinner couple outcomes. Van Fossen, J., & Chang, C-H. (2024). Social comparison as a mechanism underlying crossover effects. Spouses play a critical role in navigating the work-family landscape within coupled households, yet understanding of how and why spouses are impacted by work is limited. This symposium theoretically and methodologically enriches understanding of how work and work--family",Symposium,,,,2024 SIOP archived program OCR
2024,198382,198382,Development and Validation of the Social Connection Preference Behaviors Scale,,,2:00 PM,2:50 PM,The Development and Validation of the Social Connection Preference,,"Chawota, T. A. & Dickson, M. W",,"POSTER SESSIONS  The Development and Validation of the Social Connection Preference Behaviors Scale [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. This study developed and validated a measure of social connection preference behaviors (SCPB). Findings revealed support for the SCPB measure’s content, convergent and discriminant validities, second-order latent structure, and internal consistency. Additionally, criterion-related validity evidence demonstrated that SCPB was negatively correlated with job satisfaction (r = -.16), affective commitment (r = -.36), distributive justice (r = -.22), procedural justice (r = -.31), and interactional justice (r = -.28), whereas positively related to CWBs (r = .33) and intentions to quit (r = .37).",Poster,,,,2024 SIOP archived program OCR
2024,198143,198143,Dimensions of Disability Stigma in Organizational Contexts,,,2:00 PM,2:50 PM,,,"Fattoracci, E. S. M. & Roese, K. Dimensions of sisability stigma in organizational contexts: Psychometric investigation, scale development, and theoretical expansion",,"POSTER SESSIONS Fattoracci, E. S. M. & Roese, K. Dimensions of sisability stigma in organizational contexts: Psychometric investigation, scale development, and theoretical expansion. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Research on disability has documented the unique challenges faced by people with disabilities (PWD) in the workplace. Nonetheless, an opportunity exists to examine disability stigma more precisely. Stigma is multifaceted, as suggested by the 6 stigma continua: aesthetics, concealability, course, disruptiveness, origin, and peril (Jones et al., 1984). This study psychometrically investigates the dimensional conceptualization of stigma related to disability, providing an accompanying measure that aligns with theory and validates a 7th dimension of disability stigma: contestability.",Poster,,,,2024 SIOP archived program OCR
2024,198525,198525,"Disclosing Miscarriage at Work: Motives, Processes, Outcomes, and Boundary Conditions",,,2:00 PM,2:50 PM,,,"Drader, N. A., Vaziri, H., Heydarifard, Z., & Gabriel, A. S",,"POSTER SESSIONS  Disclosing miscarriage at work: Motives, processes, outcomes, and boundary conditions [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. Women face a multifaceted decision on whether to disclose a miscarriage at work. Using an inductive, qualitative study, authors identify the factors that women consider when determining whether to disclose their pregnancy loss at work and the resulting consequences of this decision. Based on findings and drawing on the taxonomy of approach/avoidance motives, they develop a process model for the decision to disclose (conceal) miscarriage at work, identify pathways through which disclosure decisions impact outcomes, and describe the role of support as a boundary condition of these pathways.",Poster,,,,2024 SIOP archived program OCR
2024,197945,197945,Divergent Outcomes and Common Desire: No Sex Differences in Job Attribute Preferences,,,2:00 PM,2:50 PM,,,"Vespi, C. E. & Clark, M. E",,"POSTER SESSIONS  Divergent Outcomes and Common Desire: No Sex Differences in Job Attribute Preferences [Poster]. Society for Industrial and Organizational Psychology Annual Conference, Chicago, IL, United States. It is unclear whether the large gender differences observed in occupational assortment can be attributed to differences in innate preferences, to social pressure, or to discrimination. Two studies assign online participants to complete a budget allocation task to test whether men and women prioritize different job attributes when asked to design their “ideal job” with a limited number of “job dollars.” It was found that, for most of the attributes included in both studies, there were no sex differences in the attributes that were prioritized the most",Poster,,,,2024 SIOP archived program OCR
